849.9474487	-0.001649218
849.5406494	-0.001439667
848.9981689	-0.001452205
848.4555054	-0.00191104
848.0484619	-0.001358078
847.5056152	-0.001672994
846.9625854	-0.002108875
846.5552979	-0.001128662
846.012085	-0.002016436
845.46875	-0.000779451
845.0611572	-0.001459274
844.5175781	-0.002181308
843.973877	-0.000781467
843.565979	-0.001759679
843.0220337	-0.001369381
842.4779663	-0.001077641
841.9337769	-0.001212203
841.5255737	-0.001054762
840.9811401	-0.000997018
840.4365845	-0.001242456
840.0280762	-0.001680575
839.4833374	-0.001139557
838.9384155	-0.001069997
838.5296631	-0.000942313
837.9844971	-0.001127887
837.43927	-0.001215766
837.0302124	-0.001105631
836.4847412	-0.001529236
835.9391479	-0.00165747
835.5298462	-0.001424341
834.9840088	-0.001245708
834.4379883	-0.001224594
834.0284424	-0.001407622
833.4822388	-0.001036169
832.9359131	-0.000934719
832.526123	-0.000986945
831.9795532	-0.000904497
831.4328613	-0.001408447
831.0227661	-0.000871896
830.4758911	-0.002379689
830.0656128	-0.000939162
829.5184937	-0.000977492
828.9712524	-0.001142397
828.56073	-0.001601817
828.0132446	-0.001392811
827.4656372	-0.001753594
827.0548706	-0.001460616
826.507019	-0.001157371
825.9591064	-0.001398281
825.5480347	-0.001727451
824.9998779	-0.001125254
824.4515381	-0.001123601
824.0402222	-0.001203943
823.4916992	-0.000971242
822.9430542	-0.001275443
822.5314941	-0.001503286
821.982605	-0.001083941
821.4335938	-0.001827633
821.0217896	-0.001476044
820.4725342	-0.001173687
820.0605469	-0.001257014
819.5111084	-0.001104805
818.9615479	-0.000442166
818.5492554	-0.001250148
817.9994507	-0.000886362
817.449585	-0.000669878
817.0370483	-0.001904597
816.4868774	-0.001330621
815.9366455	-0.00095652
815.5238647	-0.000824152
814.9733887	-0.000781829
814.5604248	-0.001173326
814.0097046	-0.001023567
813.4588623	-0.000528839
813.0456543	-0.000644393
812.4946289	-0.000737228
811.9434814	-0.001178489
811.5299683	-0.000654732
810.9785767	-0.001035394
810.5650024	-0.001178231
810.0133667	-0.000793715
809.4616089	-0.000552883
809.0477295	-0.00118231
808.4957886	-0.001438635
807.9437256	-0.00086151
807.529541	-0.000963855
806.9772339	-0.001230892
806.5629272	-0.000373788
806.010437	-0.000505
805.4578247	-0.000620716
805.0432129	-0.001164961
804.4903564	-0.000754076
803.9373779	-0.000519169
803.522583	-0.001385225
802.9693604	-0.000716243
802.5543823	-0.001089829
802.0009766	-0.000922114
801.4474487	-0.00118737
801.0322266	-0.001448645
800.4784546	-0.000347406
800.0630493	-0.000499209
799.5090942	-0.000196016
798.9550171	-0.000663416
798.5393677	-0.000703787
797.9850464	-0.000711953
797.5692139	-0.000472886
797.0147095	-0.000997999
796.460083	-9.62E-05
796.0440063	0.000803959
795.4891357	0.000230524
794.9341431	0.000318955
794.5178223	-5.15E-05
793.9626465	3.15E-05
793.5461426	-0.000380823
792.9907227	-0.000422874
792.4351807	8.54E-05
792.0184937	-0.00037027
791.4627075	0.000615487
791.0458374	0.000508931
790.4898682	5.20E-05
789.9337769	0.000665779
789.5166016	9.24E-05
788.9603271	0.000233088
788.5430298	0.000265956
787.9865112	0.001080244
787.5690308	0.00059957
787.0123291	0.000594075
786.4555054	0.001404304
786.0377808	0.001337437
785.4807129	0.001375504
785.0628662	0.000269194
784.5055542	0.001796183
783.9481812	0.001687207
783.5300903	0.002418127
782.9724731	0.001631339
782.5541992	0.00262715
781.9963989	0.002633609
781.4384155	0.002566292
781.0198975	0.002878121
780.461792	0.002998604
780.0430908	0.003486117
779.4847412	0.002890447
779.065918	0.003685786
778.5073242	0.003899548
777.9486694	0.00407994
777.529541	0.004402638
776.9706421	0.004687738
776.5513916	0.004847778
775.9923096	0.005375136
775.4331055	0.006894678
775.0136108	0.006250223
774.4541626	0.007278672
774.0344849	0.007221133
773.4748535	0.007499109
773.0550537	0.008078167
772.4951782	0.008776584
771.9352417	0.00880712
771.5151978	0.008820011
770.9550171	0.00998294
770.53479	0.010691327
769.9744263	0.011282763
769.5540161	0.011404698
768.9934692	0.012812808
768.4327393	0.013043168
768.012146	0.01375443
767.4512329	0.014774366
767.0304565	0.015070887
766.4692993	0.017010253
766.0484009	0.017146545
765.4870605	0.018444249
765.065979	0.018691074
764.5044556	0.020095583
763.9428101	0.021927951
763.5214844	0.022508945
762.9595947	0.023948086
762.538147	0.024510073
761.9760742	0.026381444
761.5544434	0.027508471
760.9921875	0.029580869
760.4297485	0.031124538
760.0079346	0.032435969
759.4453125	0.034714404
759.0233154	0.036102809
758.4605103	0.038892809
758.0383301	0.040156074
757.4752808	0.043665525
757.0529785	0.044394445
756.4897461	0.047852147
756.0672607	0.049378615
755.5038452	0.052344885
754.9403687	0.056076415
754.5176392	0.057576638
753.9538574	0.062211588
753.5310059	0.06338571
752.967041	0.06803675
752.5440674	0.07074634
751.9799194	0.075190023
751.5567017	0.078677267
750.9923706	0.082709946
750.5690308	0.086682685
750.0045166	0.090768792
749.4398193	0.097042076
749.0162354	0.100087784
748.451416	0.105864525
748.0276489	0.109375604
747.4625854	0.117129065
747.0387573	0.122317165
746.4734497	0.127439261
746.0494385	0.134925246
745.4840088	0.139924452
745.0598145	0.147008255
744.4941406	0.152882099
744.0698242	0.161734149
743.5039673	0.16880919
742.9379272	0.178921521
742.5133667	0.186348021
741.9472046	0.194870859
741.5224609	0.203457221
740.9561157	0.212809637
740.53125	0.221667141
739.9646606	0.229871094
739.5396729	0.241608843
738.9728394	0.250880152
738.5476685	0.260141611
737.9807129	0.27414754
737.5554199	0.281228244
736.9882202	0.298371106
736.5627441	0.30518201
735.9953613	0.32321462
735.5697632	0.333232194
735.0021973	0.349752069
734.4345093	0.362822831
734.008667	0.373665482
733.4407349	0.392257869
733.0147705	0.400410354
732.4466553	0.421008349
732.0205078	0.429659307
731.4522705	0.450998604
731.0259399	0.462011635
730.4574585	0.482403427
730.0310669	0.494868308
729.4623413	0.511319816
729.0357666	0.526706994
728.4669189	0.54072845
728.0401611	0.556788385
727.4710693	0.572340846
727.0441895	0.590191841
726.4749146	0.6041888
726.0479126	0.618531704
725.4784546	0.638412714
725.0512695	0.64730823
724.4816284	0.668975174
724.0543213	0.676224053
723.484436	0.699541867
723.0569458	0.711526692
722.4869385	0.728909314
722.0593262	0.740502894
721.4890747	0.756255865
721.0612793	0.770867705
720.4908447	0.780093908
720.0629883	0.794992864
719.4923096	0.80507648
719.06427	0.820783496
718.4934692	0.831051827
718.0652466	0.838805378
717.4942017	0.852142155
717.0658569	0.857546747
716.4946899	0.870559573
716.0661621	0.876346409
715.494751	0.886838675
715.0661621	0.892254651
714.4945679	0.898935914
714.0657959	0.904354632
713.4939575	0.909800828
713.0650635	0.913503289
712.493042	0.916941702
712.0640259	0.919448376
711.4918213	0.920581162
711.0626221	0.922533393
710.4902344	0.923777759
710.0609131	0.924589276
709.4883423	0.921682954
709.0588379	0.920917451
708.486084	0.917547286
708.0564575	0.915780187
707.4834595	0.910641313
707.0537109	0.906810045
706.4805908	0.900465787
706.0506592	0.894695163
705.4772949	0.886734545
705.0472412	0.880191326
704.4737549	0.872046948
704.0435181	0.862193883
703.4697876	0.855851591
703.0394897	0.844852448
702.4655762	0.836615384
702.0350952	0.827001393
701.4609985	0.811701775
