849.9474487	-0.000477592
849.5406494	-0.00018106
848.9981689	0.000670109
848.4555054	-0.001611772
848.0484619	-0.000891736
847.5056152	-0.000777436
846.9625854	-0.001748438
846.5552979	-0.000851538
846.012085	-0.001319937
845.46875	-0.000172108
845.0611572	0.000249379
844.5175781	-0.001048926
843.973877	-0.000586904
843.565979	-0.000522582
843.0220337	-0.000858565
842.4779663	-7.65E-05
841.9337769	-0.00067422
841.5255737	-0.000573978
840.9811401	-0.000529511
840.4365845	-0.000401358
840.0280762	-0.000838568
839.4833374	-8.47E-05
838.9384155	0.000180489
838.5296631	0.000209572
837.9844971	-8.85E-05
837.43927	-0.000919686
837.0302124	-7.97E-06
836.4847412	-0.000262767
835.9391479	-0.000516532
835.5298462	-0.000120043
834.9840088	-0.000127858
834.4379883	-0.000394478
834.0284424	-0.000475575
833.4822388	-0.000654525
832.9359131	-0.000232704
832.526123	-0.000888429
831.9795532	-0.000398771
831.4328613	-0.000438856
831.0227661	3.81E-05
830.4758911	-0.000802086
830.0656128	0.000103297
829.5184937	3.04E-05
828.9712524	-0.00082751
828.56073	-0.001140848
828.0132446	-0.000750355
827.4656372	-0.000585301
827.0548706	-0.000712212
826.507019	-6.83E-05
825.9591064	-0.000196016
825.5480347	-0.000558364
824.9998779	-0.000478782
824.4515381	-0.000148871
824.0402222	-0.000441183
823.4916992	-0.000467146
822.9430542	-0.000554382
822.5314941	-0.001003319
821.982605	-0.000479092
821.4335938	-0.000773715
821.0217896	-0.00067851
820.4725342	-0.000423805
820.0605469	-0.000589851
819.5111084	-0.000847301
818.9615479	-0.00021537
818.5492554	-0.000974496
817.9994507	-0.000143799
817.449585	0.000111428
817.0370483	-0.000747823
816.4868774	-0.000383409
815.9366455	-0.000280151
815.5238647	-0.000157824
814.9733887	-8.48E-05
814.5604248	0.000108424
814.0097046	-0.000615753
813.4588623	0.000155784
813.0456543	-0.000227582
812.4946289	-7.24E-05
811.9434814	-0.000302502
811.5299683	2.20E-05
810.9785767	0.000257668
810.5650024	-0.000335197
810.0133667	-5.45E-05
809.4616089	-0.000121078
809.0477295	-0.000663675
808.4957886	-0.000345026
807.9437256	-0.001160005
807.529541	-0.000441545
806.9772339	-0.000246934
806.5629272	0.000273597
806.010437	-0.000194619
805.4578247	-0.000375753
805.0432129	-0.000953885
804.4903564	-0.000256402
803.9373779	-0.000515187
803.522583	-0.001006418
802.9693604	-0.000206624
802.5543823	-0.000481005
802.0009766	-0.000779968
801.4474487	-0.001359162
801.0322266	-0.001155564
800.4784546	-0.000332559
800.0630493	-0.001068758
799.5090942	-0.000415944
798.9550171	-0.000505776
798.5393677	-0.001125512
797.9850464	-0.000830559
797.5692139	-0.001090345
797.0147095	-0.000665587
796.460083	-0.000521341
796.0440063	0.000241635
795.4891357	-0.000855361
794.9341431	-0.000494606
794.5178223	-0.00051467
793.9626465	-0.00090708
793.5461426	-0.000959257
792.9907227	-0.000932395
792.4351807	-0.000530597
