0.12962555885314941,30.07
1.253861665725708,30.16
2.3796846866607666,30.16
3.522667646408081,30.16
4.654786586761475,30.16
5.782926082611084,30.16
6.9205780029296875,30.16
8.051219701766968,30.16
9.201080322265625,30.16
10.330935001373291,30.16
11.457540512084961,30.25
12.582843542098999,30.25
13.728047847747803,30.25
14.866561889648438,30.25
16.011566638946533,30.37
17.152010440826416,30.37
18.283710718154907,30.37
19.410105228424072,30.37
20.53713059425354,30.46
21.665405750274658,30.46
22.82465171813965,30.46
23.976370573043823,30.55
25.115079879760742,30.55
26.23596453666687,30.55
27.36160659790039,30.55
28.489004135131836,30.64
29.62085270881653,30.64
30.747543334960938,30.64
31.8808810710907,30.64
33.00771236419678,30.64
34.17060923576355,30.64
35.318602561950684,30.75
36.460087060928345,30.75
37.60557770729065,30.75
38.73521614074707,30.75
39.87287211418152,30.75
41.013357639312744,30.75
42.15083956718445,30.75
43.29813575744629,30.75
44.43687391281128,30.75
45.595123529434204,30.75
46.72350883483887,30.75
47.84239721298218,30.75
48.99646592140198,30.75
50.15797424316406,30.75
51.32724571228027,30.75
52.46785068511963,30.75
53.59687638282776,30.75
54.72385382652283,30.75
55.85187864303589,30.75
56.97993779182434,30.75
58.12088131904602,30.75
59.255316495895386,30.75
60.399773836135864,30.75
61.53597617149353,30.75
62.663692474365234,30.75
63.79122996330261,30.64
64.91595268249512,30.64
66.04161858558655,30.64
67.1683280467987,30.55
68.33110284805298,30.55
69.49636721611023,30.55
70.62876009941101,30.46
71.75637531280518,30.46
72.90159511566162,30.46
74.03105425834656,30.46
75.15666651725769,30.46
76.29397892951965,30.46
77.42112731933594,30.46
78.54638671875,30.46
79.67231011390686,30.46
80.81766629219055,30.46
81.9560661315918,30.37
83.08656644821167,30.46
84.21199584007263,30.37
85.37483239173889,30.37
86.53675770759583,30.46
87.71500396728516,30.37
88.8245530128479,30.46
89.95915341377258,30.46
91.10417318344116,30.37
92.2630627155304,30.46
93.3905975818634,30.46
94.51938438415527,30.46
95.64802145957947,30.46
96.7752594947815,30.46
97.9053692817688,30.46
99.03402471542358,30.46
100.1605293750763,30.46
101.28784990310669,30.46
102.41448283195496,30.46
103.55279231071472,30.46
104.70314955711365,30.46
105.83261132240295,30.46
106.96023273468018,30.46
108.08893513679504,30.46
109.23100590705872,30.46
110.36027431488037,30.46
111.52003693580627,30.46
112.67737579345703,30.46
113.8213472366333,30.46
114.94929647445679,30.46
116.07721710205078,30.46
117.20551586151123,30.46
118.33408260345459,30.46
119.47542524337769,30.46
120.60520434379578,30.37
121.73138308525085,30.37
122.87118625640869,30.37
124.01564598083496,30.37
125.1410186290741,30.37
126.30464196205139,30.46
127.44404649734497,30.37
128.5859558582306,30.37
129.72973775863647,30.37
130.86807942390442,30.37
132.0063920021057,30.37
133.14738774299622,30.37
134.337078332901,30.37
135.46625518798828,30.25
136.59782361984253,30.25
137.72593450546265,30.25
138.85508251190186,30.25
139.98200058937073,30.25
141.10899829864502,30.25
142.23556089401245,30.25
143.36161375045776,30.16
144.48770880699158,30.25
145.6141848564148,30.16
146.7410707473755,30.25
147.8703966140747,30.25
149.00595235824585,30.25
150.13528776168823,30.25
151.26426076889038,30.25
152.4053716659546,30.25
153.54598355293274,30.25
154.67529797554016,30.25
155.8013186454773,30.25
156.94802618026733,30.25
158.0775020122528,30.16
159.2149682044983,30.16
160.34566521644592,30.16
161.47269344329834,30.16
162.60056519508362,30.16
163.72885274887085,30.16
164.85531783103943,30.07
165.98431658744812,30.07
167.1117467880249,30.07
168.23834228515625,30.07
169.37974429130554,30.07
170.50920987129211,30.07
171.634783744812,30.07
172.75485110282898,30.07
173.8835792541504,30.07
175.00953197479248,30.07
176.13589692115784,30.07
177.26903557777405,29.98
178.39663290977478,29.98
179.52447724342346,30.07
180.65068554878235,30.07
181.77679300308228,30.07
182.90216255187988,30.07
184.02819657325745,30.07
185.15315055847168,30.07
186.27898573875427,30.07
187.40669226646423,30.07
188.53243398666382,30.07
189.660635471344,30.07
190.8084180355072,30.07
191.93759059906006,29.98
193.07598447799683,29.98
194.2058506011963,29.98
195.34391522407532,29.98
196.47150015830994,29.98
197.63458681106567,29.98
198.75650906562805,29.98
199.88362455368042,29.98
201.02704071998596,29.98
202.1400408744812,29.98
203.25544238090515,29.98
204.3922939300537,29.98
205.5361521244049,29.98
206.6574273109436,30.07
207.7947895526886,29.98
208.94270491600037,29.98
210.084406375885,29.98
211.2254183292389,29.98
212.36806321144104,29.98
213.50918984413147,29.98
214.67651343345642,29.98
215.8146002292633,29.98
216.94373393058777,29.98
218.087904214859,29.98
219.22399282455444,29.98
220.37703156471252,29.98
221.5182821750641,29.98
222.65199947357178,29.98
223.77976632118225,29.98
224.9087474346161,29.86
226.05211877822876,29.98
227.1929292678833,29.86
228.32143831253052,29.98
229.44847226142883,29.86
230.57596468925476,29.86
231.70829367637634,29.86
232.8372163772583,29.86
233.97079825401306,29.86
235.09513568878174,29.86
236.2323763370514,29.86
237.36007928848267,29.86
238.48776483535767,29.86
239.62428545951843,29.86
240.75179147720337,29.86
241.87929463386536,29.78
243.0075454711914,29.86
244.14531421661377,29.78
245.27357816696167,29.78
246.40073895454407,29.78
247.5293788909912,29.86
248.6932144165039,29.78
249.8044135570526,29.78
250.94247889518738,29.86
252.11771845817566,29.78
253.25180077552795,29.86
254.37785363197327,29.78
255.51374578475952,29.86
256.64352560043335,29.78
257.7804002761841,29.86
258.90660786628723,29.86
260.0353536605835,29.86
261.17573499679565,29.86
262.3144907951355,29.98
263.4546377658844,29.98
264.5869708061218,29.98
265.7266323566437,29.98
266.86079692840576,30.07
267.9917974472046,30.07
269.13429498672485,30.07
270.2624702453613,30.07
271.3959856033325,30.07
272.5239951610565,30.07
273.65147280693054,30.07
274.77715826034546,30.07
275.9050323963165,30.07
277.0330853462219,30.07
278.1805565357208,30.07
279.3106110095978,30.07
280.4373309612274,30.16
281.56373739242554,30.16
282.70288920402527,30.16
283.84397292137146,30.16
284.97985434532166,30.16
286.1088707447052,30.16
287.2354187965393,30.25
288.3621735572815,30.25
289.4890305995941,30.25
290.61695075035095,30.25
291.76049160957336,30.25
292.88841366767883,30.25
294.0153901576996,30.37
295.14199686050415,30.37
296.26861810684204,30.37
297.39570450782776,30.37
298.5244846343994,30.37
299.67989706993103,30.37
300.81260228157043,30.37
301.96763134002686,30.37
303.1078140735626,30.46
304.2438864707947,30.46
305.3899304866791,30.46
306.53155732154846,30.46
307.66549015045166,30.46
308.80141019821167,30.46
309.9410729408264,30.46
311.0713233947754,30.46
312.19777274131775,30.46
313.3312976360321,30.46
314.461270570755,30.46
315.5928785800934,30.46
316.72594451904297,30.46
317.85497426986694,30.46
318.98192024230957,30.46
320.12808537483215,30.46
321.2744438648224,30.46
322.404155254364,30.55
